#EXPORTTYPE:DATA SINGLE
#FORMAT:NETZSCH5
#FTYPE:ANSI
#IDENTITY:001922
#DECIMAL:POINT
#SEPARATOR:SEMICOLON
#TEMPCAL:TCALZERO.TMX
#SENSITIVITY:SENSZERO.EXX
#SAMPLE:bline
#SAMPLE MASS /mg:6.17
#MATERIAL:íåò
#REFERENCE:
#REFERENCE MASS /mg:0
#TYPE OF CRUCIBLE:Pan Al, closed
#SAMPLE CRUCIBLE MASS /mg:0
#REFERENCE CRUCIBLE MASS /mg:0
#M.RANGE /µV:5000
#TAU-R:---
#CORR. CODE:020
#EXO:+1
#RANGE:-10°C/16,0(K/min)/250°C
#SEGMENT:S2/2
#SEG. 2:-10°C/16,0(K/min)/250°C

##Temp./°C;Time/min;DSC/(uV/mg);Sensit./(uV/mW)
141.22560;16.16700;    -1.73659;1.00000
141.40168;16.17800;    -1.73658;1.00000
141.57790;16.18900;    -1.73638;1.00000
141.75401;16.20000;    -1.73571;1.00000
141.93014;16.21100;    -1.73564;1.00000
142.10640;16.22200;    -1.73525;1.00000
142.28251;16.23300;    -1.73570;1.00000
142.45858;16.24400;    -1.73459;1.00000
142.63471;16.25500;    -1.73656;1.00000
142.81079;16.26600;    -1.73751;1.00000
142.98693;16.27700;    -1.73602;1.00000
143.16300;16.28800;    -1.73480;1.00000
143.33921;16.29900;    -1.73425;1.00000
143.51527;16.31000;    -1.73481;1.00000
143.69141;16.32100;    -1.73450;1.00000
143.86761;16.33200;    -1.73406;1.00000
144.04371;16.34300;    -1.73450;1.00000
144.21979;16.35400;    -1.73486;1.00000
144.39575;16.36500;    -1.73398;1.00000
144.57172;16.37600;    -1.73429;1.00000
144.74778;16.38700;    -1.73401;1.00000
144.92388;16.39800;    -1.73316;1.00000
145.09988;16.40900;    -1.73124;1.00000
145.27595;16.42000;    -1.73134;1.00000
145.45205;16.43100;    -1.73126;1.00000
145.62811;16.44200;    -1.73141;1.00000
145.80405;16.45300;    -1.73254;1.00000
145.98006;16.46400;    -1.73252;1.00000
