#EXPORTTYPE:DATA SINGLE
#FTYPE:ANSI
#IDENTITY:005920
#DECIMAL:POINT
#SEPARATOR:SEMICOLON
#MTYPE:DSC
#SENSITIVITY:SENSZERO.EXX
#SAMPLE:1
#SAMPLE MASS /mg:9.99
#MATERIAL:
#REFERENCE:
#REFERENCE MASS /mg:0
#TYPE OF CRUCIBLE:DSC/TG pan Al2O3
#SAMPLE CRUCIBLE MASS /mg:0
#REFERENCE CRUCIBLE MASS /mg:0
#DSC RANGE /V:5000
#TG RANGE /mg:5000
#TAU-R:---
#CORR. CODE:020
#EXO:+1
#RANGE:35C/00:00/35C/5,0(K/min)/920C/
#SEGMENT:S1-2/2
#SEG. 1:35C/00:15/35C
#SEG. 2:35C/5,0(K/min)/920C

##Temp./C;Time/min;DSC/(uV/mg);Sensit./(uV/mW);Segment
212.01088; 52.75000;-2.6744e-002;1.00000;2
213.29360; 53.00000;-2.6312e-002;1.00000;2
214.57380; 53.25000;-2.6927e-002;1.00000;2
215.85693; 53.50000;-2.5661e-002;1.00000;2
217.13760; 53.75000;-2.5077e-002;1.00000;2
218.41693; 54.00000;-2.3800e-002;1.00000;2
219.69612; 54.25000;-2.3385e-002;1.00000;2
220.97422; 54.50000;-2.3602e-002;1.00000;2
222.25371; 54.75000;-2.3259e-002;1.00000;2
223.53235; 55.00000;-2.3208e-002;1.00000;2
224.81021; 55.25000;-2.2395e-002;1.00000;2
226.09061; 55.50000;-2.2782e-002;1.00000;2
227.36843; 55.75000;-2.2738e-002;1.00000;2
228.64768; 56.00000;-2.1974e-002;1.00000;2
229.92791; 56.25000;-2.1334e-002;1.00000;2
231.20642; 56.50000;-2.0895e-002;1.00000;2
232.48561; 56.75000;-2.0966e-002;1.00000;2
233.76529; 57.00000;-2.0759e-002;1.00000;2
235.04474; 57.25000;-2.1235e-002;1.00000;2
236.32303; 57.50000;-2.0491e-002;1.00000;2
237.60062; 57.75000;-1.9685e-002;1.00000;2
238.87774; 58.00000;-1.9527e-002;1.00000;2
240.15528; 58.25000;-1.9299e-002;1.00000;2
241.43348; 58.50000;-1.8000e-002;1.00000;2
242.71028; 58.75000;-1.8020e-002;1.00000;2
243.98549; 59.00000;-1.7378e-002;1.00000;2
245.26213; 59.25000;-1.7121e-002;1.00000;2
246.53866; 59.50000;-1.6968e-002;1.00000;2
247.81596; 59.75000;-1.5952e-002;1.00000;2
249.09604; 60.00000;-1.5824e-002;1.00000;2
250.37415; 60.25000;-1.5964e-002;1.00000;2
251.65413; 60.50000;-1.4507e-002;1.00000;2
252.93088; 60.75000;-1.4045e-002;1.00000;2
254.20527; 61.00000;-1.3357e-002;1.00000;2
255.48188; 61.25000;-1.3118e-002;1.00000;2
256.75935; 61.50000;-1.2698e-002;1.00000;2
258.03566; 61.75000;-1.2025e-002;1.00000;2
259.31061; 62.00000;-1.2128e-002;1.00000;2
260.59130; 62.25000;-1.2682e-002;1.00000;2
261.86723; 62.50000;-1.1698e-002;1.00000;2
263.14207; 62.75000;-1.1079e-002;1.00000;2
264.42040; 63.00000;-1.0403e-002;1.00000;2
265.69965; 63.25000;-1.0405e-002;1.00000;2
266.97776; 63.50000;-8.9981e-003;1.00000;2
268.25613; 63.75000;-9.6277e-003;1.00000;2
269.53536; 64.00000;-8.1255e-003;1.00000;2
270.81200; 64.25000;-8.0249e-003;1.00000;2
272.08608; 64.50000;-7.6377e-003;1.00000;2
273.35924; 64.75000;-7.4108e-003;1.00000;2
274.63184; 65.00000;-7.1381e-003;1.00000;2
275.90614; 65.25000;-7.1834e-003;1.00000;2
277.18125; 65.50000;-6.8136e-003;1.00000;2
278.45575; 65.75000;-6.0991e-003;1.00000;2
279.72908; 66.00000;-5.1825e-003;1.00000;2
281.00597; 66.25000;-4.5035e-003;1.00000;2
282.28424; 66.50000;-4.2997e-003;1.00000;2
283.55969; 66.75000;-3.0031e-003;1.00000;2
284.83607; 67.00000;-2.2279e-003;1.00000;2
286.11123; 67.25000;-2.3550e-003;1.00000;2
287.38776; 67.50000;-2.0759e-003;1.00000;2
288.66564; 67.75000;-1.8555e-003;1.00000;2
289.93998; 68.00000;-1.2224e-003;1.00000;2
291.21275; 68.25000;-1.0711e-003;1.00000;2
292.48485; 68.50000;-6.0755e-004;1.00000;2
293.75679; 68.75000;-4.5049e-004;1.00000;2
295.03095; 69.00000;-4.1845e-004;1.00000;2
296.30732; 69.25000; 1.5028e-003;1.00000;2
297.58201; 69.50000; 1.3041e-003;1.00000;2
298.85590; 69.75000; 1.1491e-003;1.00000;2
300.12904; 70.00000; 1.8941e-003;1.00000;2
301.40185; 70.25000; 2.3739e-003;1.00000;2
302.67501; 70.50000; 2.5761e-003;1.00000;2
303.94703; 70.75000; 3.1047e-003;1.00000;2
305.21803; 71.00000; 3.9979e-003;1.00000;2
306.48649; 71.25000; 3.1528e-003;1.00000;2
307.75531; 71.50000; 3.4322e-003;1.00000;2
309.02802; 71.75000; 3.9809e-003;1.00000;2
310.29853; 72.00000; 4.1490e-003;1.00000;2
311.56769; 72.25000; 4.3746e-003;1.00000;2
312.83753; 72.50000; 5.0298e-003;1.00000;2
314.10683; 72.75000; 6.4906e-003;1.00000;2
315.37299; 73.00000; 6.7889e-003;1.00000;2
316.64198; 73.25000; 7.1567e-003;1.00000;2
317.91197; 73.50000; 7.2102e-003;1.00000;2
319.18090; 73.75000; 7.8680e-003;1.00000;2
320.44907; 74.00000; 8.4435e-003;1.00000;2
321.71930; 74.25000; 8.6967e-003;1.00000;2
322.98787; 74.50000; 1.0103e-002;1.00000;2
324.25798; 74.75000; 1.0582e-002;1.00000;2
325.52625; 75.00000; 1.0854e-002;1.00000;2
326.79460; 75.25000; 1.0914e-002;1.00000;2
328.06304; 75.50000; 1.2303e-002;1.00000;2
329.33185; 75.75000; 1.2459e-002;1.00000;2
330.59915; 76.00000; 1.3596e-002;1.00000;2
331.86755; 76.25000; 1.2892e-002;1.00000;2
333.13933; 76.50000; 1.4259e-002;1.00000;2
334.40904; 76.75000; 1.5021e-002;1.00000;2
335.67245; 77.00000; 1.5225e-002;1.00000;2
336.93544; 77.25000; 1.5420e-002;1.00000;2
338.20055; 77.50000; 1.6739e-002;1.00000;2
339.46693; 77.75000; 1.6891e-002;1.00000;2
340.73428; 78.00000; 1.7366e-002;1.00000;2
342.00115; 78.25000; 1.7795e-002;1.00000;2
343.26709; 78.50000; 1.8767e-002;1.00000;2
344.53291; 78.75000; 1.9409e-002;1.00000;2
345.80069; 79.00000; 1.9706e-002;1.00000;2
347.06785; 79.25000; 2.0091e-002;1.00000;2
348.33190; 79.50000; 2.1083e-002;1.00000;2
349.59639; 79.75000; 2.2474e-002;1.00000;2
350.86188; 80.00000; 2.3072e-002;1.00000;2
352.12710; 80.25000; 2.3993e-002;1.00000;2
353.39172; 80.50000; 2.4391e-002;1.00000;2
354.65781; 80.75000; 2.5706e-002;1.00000;2
355.92307; 81.00000; 2.6209e-002;1.00000;2
357.18959; 81.25000; 2.7051e-002;1.00000;2
358.45673; 81.50000; 2.7966e-002;1.00000;2
359.72250; 81.75000; 2.9209e-002;1.00000;2
360.98529; 82.00000; 2.9429e-002;1.00000;2
362.24810; 82.25000; 3.0190e-002;1.00000;2
363.51337; 82.50000; 3.0643e-002;1.00000;2
364.77634; 82.75000; 3.1601e-002;1.00000;2
366.03935; 83.00000; 3.2743e-002;1.00000;2
367.30312; 83.25000; 3.2406e-002;1.00000;2
368.56488; 83.50000; 3.4333e-002;1.00000;2
369.82594; 83.75000; 3.5495e-002;1.00000;2
371.08644; 84.00000; 3.6114e-002;1.00000;2
372.34910; 84.25000; 3.7060e-002;1.00000;2
