#EXPORTTYPE:DATA SINGLE
#FTYPE:ANSI
#IDENTITY:005924
#DECIMAL:POINT
#SEPARATOR:SEMICOLON
#MTYPE:DSC
#PROJECT:
#DATE/TIME:22.07.2025 13:59
#CORR. FILE:005923_bline_Al2O3_900_20_N2_20_air_20.ngb-bs1
#TEMPCAL:TCALZERO.TCX
#SENSITIVITY:SENSZERO.EXX
#LABORATORY:13
#REMARK:
#SAMPLE:3
#SAMPLE MASS /mg:11.02
#REFERENCE:
#REFERENCE MASS /mg:0
#TYPE OF CRUCIBLE:DSC/TG pan Al2O3
#SAMPLE CRUCIBLE MASS /mg:0
#REFERENCE CRUCIBLE MASS /mg:0
#DSC RANGE /�V:5000
#TG RANGE /mg:5000
#TAU-R:---
#CORR. CODE:020
#EXO:+1
#RANGE:35�C/00:00/35�C/20,0(K/min)/920�C/
#SEGMENT:S2/2
#SEG. 1:35�C/00:15/35�C
#SEG. 2:35�C/20,0(K/min)/920�C

##Temp./�C;Time/min;DSC/(uV/mg);Sensit./(uV/mW)
517.51401;40.2525;0.00026029891450386994;1.0
522.64319;40.5025;0.0005130766124823935;1.0
527.76524;40.7525;0.0009815344770027488;1.0
532.89642;41.0025;0.0018261201252236965;1.0
538.03724;41.2525;0.003303780292688802;1.0
543.18938;41.5025;0.005812429701601423;1.0
548.34905;41.7525;0.009938452297479427;1.0
553.51486;42.0025;0.016511284215006895;1.0
558.68424;42.2525;0.026643929879000362;1.0
563.85442;42.5025;0.04174874798139166;1.0
569.04914;42.7525;0.06363816964654552;1.0
574.26004;43.0025;0.09427019603353469;1.0
579.42153;43.2525;0.13507951178909333;1.0
584.76034;43.5025;0.18999564116529777;1.0
590.12663;43.7525;0.2593584616554986;1.0
595.45652;44.0025;0.34236171695595774;1.0
600.64762;44.2525;0.4353596075129676;1.0
605.78352;44.5025;0.5362869761866781;1.0
610.82957;44.7525;0.6398169708622582;1.0
615.74186;45.0025;0.7395457230071593;1.0
620.63857;45.2525;0.8320892721120531;1.0
625.54514;45.5025;0.9119197512289386;1.0
630.45891;45.7525;0.9732925965545969;1.0
635.38019;46.0025;1.0115332419698357;1.0
640.30795;46.2525;1.0235613267860917;1.0
645.26047;46.5025;1.0082142563093708;1.0
650.23586;46.7525;0.9663402687091508;1.0
655.22076;47.0025;0.9011133141554132;1.0
660.21956;47.2525;0.8173163981398938;1.0
665.22481;47.5025;0.7210287948166495;1.0
670.23091;47.7525;0.6187301175465771;1.0
675.24057;48.0025;0.5163977190691933;1.0
680.25676;48.2525;0.4191012026368861;1.0
685.27128;48.5025;0.330853501027022;1.0
690.27962;48.7525;0.2541297022254559;1.0
695.2828;49.0025;0.18993082930529287;1.0
700.28229;49.2525;0.1381180729132986;1.0
705.28148;49.5025;0.09771046828212146;1.0
710.28419;49.7525;0.06722654510409423;1.0
715.27962;50.0025;0.04502085159021567;1.0
720.27824;50.2525;0.029323078949090173;1.0
725.28181;50.5025;0.018570926937004434;1.0
730.28156;50.7525;0.011445358050759089;1.0
735.27953;51.0025;0.006863273886820617;1.0
740.27238;51.2525;0.004006015439870808;1.0
745.26028;51.5025;0.002276152819284157;1.0
750.24348;51.7525;0.0012589834099139248;1.0
755.23029;52.0025;0.0006772412749403029;1.0
760.23334;52.2525;0.0003536864878805123;1.0
765.25033;52.5025;0.00017933554315123295;1.0
770.27814;52.7525;8.830419052459306e-5;1.0
775.30643;53.0025;4.228197529636353e-5;1.0
780.33538;53.2525;1.9686688409124696e-5;1.0
785.35281;53.5025;8.930520651640742e-6;1.0
790.36548;53.7525;3.943336162937193e-6;1.0
795.36281;54.0025;1.6980692309664282e-6;1.0
800.35543;54.2525;7.1194306737042e-7;1.0
805.33709;54.5025;2.909793698009102e-7;1.0
810.31076;54.7525;1.1588904236900272e-7;1.0
815.27305;55.0025;4.501191767100308e-8;1.0
820.23314;55.2525;1.7021831002020482e-8;1.0
825.19038;55.5025;6.268332015590719e-9;1.0
830.14738;55.7525;2.2467112060770387e-9;1.0
835.10377;56.0025;7.838416602571815e-10;1.0
840.06557;56.2525;2.658414544129493e-10;1.0
845.0319;56.5025;8.765530130933133e-11;1.0
849.994;56.7525;2.8154228749954238e-11;1.0
854.95685;57.0025;8.7990633995352e-12;1.0
859.91838;57.2525;2.6771292257909816e-12;1.0
864.87709;57.5025;7.932558627910802e-13;1.0
869.83695;57.7525;2.286921920546558e-13;1.0
874.79177;58.0025;6.424975355912225e-14;1.0
879.74871;58.2525;1.7558495597787822e-14;1.0
884.70267;58.5025;4.67392300479164e-15;1.0
889.65705;58.7525;1.2107900217321546e-15;1.0
894.61386;59.0025;3.0507105493828036e-16;1.0
