#EXPORTTYPE:DATA SINGLE
#FILE:00592013__Al2O3_900_5_N2_20_air_20.ngb-ds1
#FTYPE:ANSI
#IDENTITY:005920
#DECIMAL:POINT
#SEPARATOR:SEMICOLON
#MTYPE:DSC
#PROJECT:
#DATE/TIME:21.07.2025 08:33
#CORR. FILE:005919_bline_Al2O3_900_5_N2_20_air_20.ngb-bs1
#TEMPCAL:TCALZERO.TCX
#SENSITIVITY:SENSZERO.EXX
#LABORATORY: 11
#OPERATOR:
#REMARK:
#SAMPLE:1
#SAMPLE MASS /mg:9.99
#MATERIAL:
#REFERENCE:
#REFERENCE MASS /mg:0
#TYPE OF CRUCIBLE:DSC/TG pan Al2O3
#SAMPLE CRUCIBLE MASS /mg:0
#REFERENCE CRUCIBLE MASS /mg:0
#DSC RANGE /V:5000
#TG RANGE /mg:5000
#TAU-R:---
#CORR. CODE:020
#EXO:+1
#RANGE:35C/00:00/35C/5,0(K/min)/920C/
#SEGMENT:S1-2/2
#SEG. 1:35C/00:15/35C
#SEG. 2:35C/5,0(K/min)/920C

##Temp./C;Time/min;DSC/(uV/mg);Sensit./(uV/mW);Segment
436.57329;97.0;2.3142759612596592e-5;1.0;2
437.83529;97.25;2.9590652174001343e-5;1.0;2
439.09275;97.5;3.769514579885651e-5;1.0;2
440.3477;97.75;4.786166690728255e-5;1.0;2
441.60436;98.0;6.06193951128742e-5;1.0;2
442.85881;98.25;7.653099648402796e-5;1.0;2
444.11734;98.5;9.642063018677581e-5;1.0;2
445.37682;98.75;0.000121158120218899;1.0;2
446.63769;99.0;0.00015185051976687207;1.0;2
447.8979;99.25;0.00018975827750120658;1.0;2
449.15915;99.5;0.00023650257384464458;1.0;2
450.41896;99.75;0.0002938557856269492;1.0;2
451.67637;100.0;0.0003639398428203143;1.0;2
452.93349;100.25;0.00044945037915055194;1.0;2
454.18906;100.5;0.0005533520315742751;1.0;2
455.4418;100.75;0.0006790522201460103;1.0;2
456.69625;101.0;0.0008312096159457591;1.0;2
457.9502;101.25;0.0010145354175074316;1.0;2
459.20187;101.5;0.0012343954368487196;1.0;2
460.45538;101.75;0.0014981416715194006;1.0;2
461.71293;102.0;0.001814270297221916;1.0;2
462.96792;102.25;0.0021900956387564765;1.0;2
464.22181;102.5;0.0026359465477095037;1.0;2
465.4741;102.75;0.003162964975149272;1.0;2
466.72711;103.0;0.00378516100853703;1.0;2
467.97989;103.25;0.004516964551093149;1.0;2
469.23256;103.5;0.0053751328571330975;1.0;2
470.48607;103.75;0.00637922837125602;1.0;2
471.73886;104.0;0.007549023595993725;1.0;2
472.99183;104.25;0.0089086196626665;1.0;2
474.24319;104.5;0.010481571152754665;1.0;2
475.4947;104.75;0.012298159697044115;1.0;2
476.74682;105.0;0.014390505592399603;1.0;2
477.9978;105.25;0.016789569495465617;1.0;2
479.24884;105.5;0.019534237045438697;1.0;2
480.50127;105.75;0.02266806946438656;1.0;2
481.75305;106.0;0.02622934697499583;1.0;2
483.00552;106.25;0.030267953965598178;1.0;2
484.25633;106.5;0.03482458945479409;1.0;2
485.50699;106.75;0.039955120881602676;1.0;2
486.76037;107.0;0.045727307881041936;1.0;2
488.01307;107.25;0.05218355076947894;1.0;2
489.26592;107.5;0.0593861542201435;1.0;2
490.51994;107.75;0.06740221301031514;1.0;2
491.77211;108.0;0.07627268760951217;1.0;2
493.02381;108.25;0.08606616061460322;1.0;2
494.27758;108.5;0.09686534562300059;1.0;2
495.53053;108.75;0.1087068497306315;1.0;2
496.78162;109.0;0.12163545396661218;1.0;2
498.03446;109.25;0.13574355642579236;1.0;2
499.28728;109.5;0.1510651182764536;1.0;2
500.54115;109.75;0.16766146869073772;1.0;2
501.7957;110.0;0.18557119459561194;1.0;2
503.04837;110.25;0.20478959561950844;1.0;2
504.30081;110.5;0.22536407103742606;1.0;2
505.55352;110.75;0.2473189967837426;1.0;2
506.80422;111.0;0.2706171552630006;1.0;2
508.05466;111.25;0.2952814901493642;1.0;2
509.30698;111.5;0.321338419759296;1.0;2
