#EXPORTTYPE:DATA SINGLE
#FTYPE:ANSI
#DECIMAL:POINT
#SEPARATOR:SEMICOLON
#MTYPE:DSC
#PROJECT:
#CORR. FILE:005925_bline_Al2O3_900_7.5_N2_20_air_20.ngb-bs1
#TEMPCAL:TCALZERO.TCX
#SENSITIVITY:SENSZERO.EXX
#LABORATORY:13
#OPERATOR:
#REMARK:
#SAMPLE:4
#SAMPLE MASS /mg:7.42
#MATERIAL:
#REFERENCE:
#REFERENCE MASS /mg:0
#TYPE OF CRUCIBLE:DSC/TG pan Al2O3
#SAMPLE CRUCIBLE MASS /mg:0
#REFERENCE CRUCIBLE MASS /mg:0
#DSC RANGE /V:5000
#TG RANGE /mg:5000
#TAU-R:---
#CORR. CODE:020
#EXO:+1
#RANGE:35C/7,5(K/min)/920�C
#SEGMENT:S1/1
#SEG. 1:35�C/7,5(K/min)/920�C

##Temp./�C;Time/min;DSC/(uV/mg);Sensit./(uV/mW)
743.32685;96.0;2.4025085593826773e-5;1.0
747.03878;96.5;7.045069896591425e-6;1.0
750.74775;97.0;1.930922265695082e-6;1.0
754.45156;97.5;4.951474103926135e-7;1.0
758.16385;98.0;1.1818924095305481e-7;1.0
761.88054;98.5;2.629201054018118e-8;1.0
765.60308;99.0;5.446202701507364e-9;1.0
769.32759;99.5;1.0519768775719725e-9;1.0
773.04714;100.0;1.900753282939546e-10;1.0
776.76682;100.5;3.20548622244331e-11;1.0
780.48636;101.0;5.046228623902548e-12;1.0
784.20287;101.5;7.426887992558824e-13;1.0
787.92078;102.0;1.0196274385460435e-13;1.0
791.63775;102.5;1.3073987190223481e-14;1.0
795.3552;103.0;1.5644844848969204e-15;1.0
799.075;103.5;1.7451516728181777e-16;1.0
802.79867;104.0;1.81271488824136e-17;1.0
806.51585;104.5;1.7645263981861047e-18;1.0
810.23353;105.0;1.6028724885470716e-19;1.0
813.94895;105.5;1.3612457825091276e-20;1.0
817.66769;106.0;1.0767618737412362e-21;1.0
821.39027;106.5;7.928807674449584e-23;1.0
825.10848;107.0;5.466460025421632e-24;1.0
828.83296;107.5;3.501610717991268e-25;1.0
832.55713;108.0;2.0937720697531424e-26;1.0
836.28349;108.5;1.166398247782094e-27;1.0
840.00993;109.0;6.063214055452546e-29;1.0
843.73851;109.5;2.9360321132414093e-30;1.0
847.46384;110.0;1.3302548446111207e-31;1.0
851.17389;110.5;5.698864145940102e-33;1.0
854.88929;111.0;2.268993410036695e-34;1.0
858.60524;111.5;8.429604182200088e-36;1.0
862.3222;112.0;2.920884043034918e-37;1.0
866.0378;112.5;9.459974462509752e-39;1.0
869.75149;113.0;2.865457979009131e-40;1.0
873.46295;113.5;8.1209586314954e-42;1.0
877.16955;114.0;2.159293729884223e-43;1.0
880.87456;114.5;5.3702581910501606e-45;1.0
884.58329;115.0;1.2426039004349809e-46;1.0
888.29093;115.5;2.6879060629737234e-48;1.0
891.99326;116.0;5.460233804731056e-50;1.0
895.69271;116.5;1.0392305395715268e-51;1.0
899.39064;117.0;1.8507015719069583e-53;1.0
903.08196;117.5;3.1016310318115736e-55;1.0
