#EXPORTTYPE:DATA SINGLE
#FTYPE:ANSI
#DECIMAL:POINT
#SEPARATOR:SEMICOLON
#MTYPE:DSC
#PROJECT:
#CORR. FILE:005925_bline_Al2O3_900_7.5_N2_20_air_20.ngb-bs1
#TEMPCAL:TCALZERO.TCX
#SENSITIVITY:SENSZERO.EXX
#LABORATORY:13
#OPERATOR:
#REMARK:
#SAMPLE:4
#SAMPLE MASS /mg:7.42
#MATERIAL:
#REFERENCE:
#REFERENCE MASS /mg:0
#TYPE OF CRUCIBLE:DSC/TG pan Al2O3
#SAMPLE CRUCIBLE MASS /mg:0
#REFERENCE CRUCIBLE MASS /mg:0
#DSC RANGE /V:5000
#TG RANGE /mg:5000
#TAU-R:---
#CORR. CODE:020
#EXO:+1
#RANGE:35C/7,5(K/min)/920�C
#SEGMENT:S1/1
#SEG. 1:35�C/7,5(K/min)/920�C

##Temp./�C;Time/min;DSC/(uV/mg);Sensit./(uV/mW)
713.63249;92.0;0.03320504782981139;1.0
717.33109;92.5;0.022351887333812444;1.0
721.03893;93.0;0.01472439805995046;1.0
724.75496;93.5;0.009492099048543805;1.0
728.46765;94.0;0.005996009878708741;1.0
732.1838;94.5;0.003708275169701615;1.0
735.89875;95.0;0.0022466973958288872;1.0
739.61251;95.5;0.001333485593691327;1.0
743.32685;96.0;0.000775170846487809;1.0
747.03878;96.5;0.0004415381030781004;1.0
750.74775;97.0;0.00024646560408772973;1.0
754.45156;97.5;0.0001348781138733512;1.0
758.16385;98.0;7.220170466776379e-5;1.0
761.88054;98.5;3.782907540778889e-5;1.0
765.60308;99.0;1.9392308403458712e-5;1.0
769.32759;99.5;9.732687862830493e-6;1.0
773.04714;100.0;4.788544711209618e-6;1.0
776.76682;100.5;2.307479387401206e-6;1.0
780.48636;101.0;1.0890772764355207e-6;1.0
784.20287;101.5;5.037685334546486e-7;1.0
787.92078;102.0;2.281716453282011e-7;1.0
791.63775;102.5;1.012430975981625e-7;1.0
795.3552;103.0;4.399558969540306e-8;1.0
799.075;103.5;1.8715457969755398e-8;1.0
802.79867;104.0;7.790494821512204e-9;1.0
806.51585;104.5;3.181056906261114e-9;1.0
810.23353;105.0;1.2720669209806585e-9;1.0
813.94895;105.5;4.985199323340924e-10;1.0
817.66769;106.0;1.9119401510067934e-10;1.0
821.39027;106.5;7.17465467799734e-11;1.0
825.10848;107.0;2.6399967370501532e-11;1.0
828.83296;107.5;9.497997241240558e-12;1.0
832.55713;108.0;3.3469529038329825e-12;1.0
836.28349;108.5;1.1543702912548263e-12;1.0
840.00993;109.0;3.89916987983667e-13;1.0
843.73851;109.5;1.2890268809038978e-13;1.0
847.46384;110.0;4.1774720257917206e-14;1.0
851.17389;110.5;1.3322158185664387e-14;1.0
854.88929;111.0;4.15452397001653e-15;1.0
858.60524;111.5;1.2687788742692043e-15;1.0
862.3222;112.0;3.794015964687569e-16;1.0
866.0378;112.5;1.1117227213738985e-16;1.0
869.75149;113.0;3.192778006064641e-17;1.0
873.46295;113.5;8.988301042381495e-18;1.0
877.16955;114.0;2.4827841908629806e-18;1.0
880.87456;114.5;6.7217643665022e-19;1.0
884.58329;115.0;1.7802850614521744e-19;1.0
888.29093;115.5;4.620580574873903e-20;1.0
891.99326;116.0;1.1770481778580986e-20;1.0
895.69271;116.5;2.9405088785791924e-21;1.0
899.39064;117.0;7.200717943894333e-22;1.0
903.08196;117.5;1.731907252028936e-22;1.0
