#EXPORTTYPE:DATA SINGLE
#FTYPE:ANSI
#DECIMAL:POINT
#SEPARATOR:SEMICOLON
#MTYPE:DSC
#PROJECT:
#CORR. FILE:005925_bline_Al2O3_900_7.5_N2_20_air_20.ngb-bs1
#TEMPCAL:TCALZERO.TCX
#SENSITIVITY:SENSZERO.EXX
#LABORATORY:13
#OPERATOR:
#REMARK:
#SAMPLE:4
#SAMPLE MASS /mg:7.42
#MATERIAL:
#REFERENCE:
#REFERENCE MASS /mg:0
#TYPE OF CRUCIBLE:DSC/TG pan Al2O3
#SAMPLE CRUCIBLE MASS /mg:0
#REFERENCE CRUCIBLE MASS /mg:0
#DSC RANGE /V:5000
#TG RANGE /mg:5000
#TAU-R:---
#CORR. CODE:020
#EXO:+1
#RANGE:35C/7,5(K/min)/920�C
#SEGMENT:S1/1
#SEG. 1:35�C/7,5(K/min)/920�C

##Temp./�C;Time/min;DSC/(uV/mg);Sensit./(uV/mW)
676.93171;87.0;0.683665119172944;1.0
680.62133;87.5;0.590418891837853;1.0
684.30083;88.0;0.47839924922833027;1.0
687.97511;88.5;0.36373621877857;1.0
691.6386;89.0;0.2597227942926991;1.0
695.29824;89.5;0.17412028916162273;1.0
698.95684;90.0;0.10957874529394258;1.0
702.6104;90.5;0.06477826824359773;1.0
706.27711;91.0;0.03586991079924349;1.0
709.94662;91.5;0.018628319675622656;1.0
713.63249;92.0;0.00904671617520494;1.0
717.33109;92.5;0.004108285909907628;1.0
721.03893;93.0;0.0017448409816156266;1.0
724.75496;93.5;0.0006929193022076502;1.0
728.46765;94.0;0.00025800612652409873;1.0
732.1838;94.5;8.991056419351612e-5;1.0
735.89875;95.0;2.9361145320240547e-5;1.0
739.61251;95.5;8.985513249850927e-6;1.0
743.32685;96.0;2.575623099099468e-6;1.0
747.03878;96.5;6.922278097095793e-7;1.0
750.74775;97.0;1.744974468750502e-7;1.0
754.45156;97.5;4.130001549269634e-8;1.0
758.16385;98.0;9.128296326820134e-9;1.0
761.88054;98.5;1.8866041251275473e-9;1.0
765.60308;99.0;3.642829012543613e-10;1.0
769.32759;99.5;6.58140324015046e-11;1.0
773.04714;100.0;1.1161868809326957e-11;1.0
776.76682;100.5;1.7729436515076366e-12;1.0
780.48636;101.0;2.6378535030077736e-13;1.0
784.20287;101.5;3.681996543128252e-14;1.0
787.92078;102.0;4.8105239871131785e-15;1.0
791.63775;102.5;5.890182277827247e-16;1.0
795.3552;103.0;6.753816566640911e-17;1.0
799.075;103.5;7.243498683117713e-18;1.0
802.79867;104.0;7.258695418840501e-19;1.0
806.51585;104.5;6.840526660979399e-20;1.0
810.23353;105.0;6.0364422420948866e-21;1.0
813.94895;105.5;4.997306470319659e-22;1.0
817.66769;106.0;3.866492118551995e-23;1.0
821.39027;106.5;2.794389819940027e-24;1.0
825.10848;107.0;1.8974403914484384e-25;1.0
828.83296;107.5;1.2011468427564372e-26;1.0
832.55713;108.0;7.1222956336004375e-28;1.0
836.28349;108.5;3.9481584494069225e-29;1.0
840.00993;109.0;2.049297855680599e-30;1.0
843.73851;109.5;9.94296215371551e-32;1.0
847.46384;110.0;4.529383177894718e-33;1.0
851.17389;110.5;1.957579619303525e-34;1.0
854.88929;111.0;7.890132220837013e-36;1.0
858.60524;111.5;2.9776100009448558e-37;1.0
862.3222;112.0;1.0516615209148692e-38;1.0
866.0378;112.5;3.483682882813023e-40;1.0
869.75149;113.0;1.0829594883958061e-41;1.0
873.46295;113.5;3.160632898591044e-43;1.0
877.16955;114.0;8.68346102648726e-45;1.0
880.87456;114.5;2.2390569381507727e-46;1.0
884.58329;115.0;5.390012097278669e-48;1.0
888.29093;115.5;1.2171263845919634e-49;1.0
891.99326;116.0;2.5897021569948633e-51;1.0
895.69271;116.5;5.179981313411517e-53;1.0
899.39064;117.0;9.72739211413666e-55;1.0
903.08196;117.5;1.724738838183149e-56;1.0
